price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,city,house_age,years_since_renovation,total_sqft,price_log
535000.0,3.0,1.75,2720,149410,1.5,0,0,3,2720,0,Carnation,37,25,152130,13.190023895035274
350000.0,3.0,1.0,1010,9360,1.0,0,0,3,1010,0,Kirkland,44,12,10370,12.765691290604371
515000.0,3.0,1.75,1580,9147,1.0,0,1,4,1210,370,Bellevue,58,0,10727,13.151924121391561
749950.0,4.0,2.75,2600,6050,2.0,0,0,5,1960,640,Seattle,76,0,8650,13.527763150044844
230000.0,3.0,2.5,1920,9180,2.0,0,0,3,1920,0,Renton,37,25,11100,12.345838935721968
568000.0,3.0,2.0,2350,5080,1.5,0,0,3,1780,570,Seattle,96,0,7430,13.249878458265119
250000.0,1.0,1.0,1100,4373,1.0,0,0,2,820,280,Burien,78,0,5473,12.429220196836383
581000.0,4.0,2.0,2510,13695,1.0,0,0,4,1280,1230,Kirkland,64,24,16205,13.272507757002963
651000.0,3.0,2.5,3240,108366,2.0,0,0,4,3240,0,Kent,34,0,111606,13.386266457287837
600000.0,3.0,2.5,2460,108900,1.0,0,0,4,1860,600,Issaquah,48,0,111360,13.304686600863562
500000.0,2.0,1.0,1010,3885,1.5,0,0,4,1010,0,Seattle,119,35,4895,13.122365377402328
475000.0,2.0,1.0,820,2723,1.0,0,0,3,820,0,Seattle,104,25,3543,13.07107218827772
352000.0,5.0,2.5,2420,8560,1.0,0,2,3,1620,800,Seattle,47,0,10980,12.771389295485289
420000.0,3.0,2.25,1770,8165,2.0,0,0,3,1770,0,Kirkland,48,21,9935,12.948012371209098
428000.0,2.0,2.0,1350,3900,1.0,0,0,3,1350,0,Redmond,22,0,5250,12.966880811009803
599000.0,3.0,1.75,1960,4788,1.0,0,0,4,1090,870,Seattle,105,0,6748,13.303018546545275
492000.0,4.0,2.5,3305,16164,1.5,0,0,5,2245,1060,Shoreline,103,69,19469,13.106236027992704
630000.0,2.0,2.25,2550,5663,1.0,0,0,3,1720,830,Renton,14,0,8213,13.353476685668044
900000.0,5.0,3.75,4130,226076,2.0,0,0,3,3170,960,Woodinville,40,0,230206,13.710151153416941
1110000.0,4.0,1.5,2310,13300,1.0,0,0,3,1890,420,Clyde Hill,75,20,15610,13.919871474189012
575000.0,4.0,2.0,1650,5000,1.0,0,0,3,1650,0,Seattle,70,20,6650,13.26212705890841
705000.0,4.0,2.5,2650,4316,1.5,0,0,3,1520,1130,Seattle,120,12,6966,13.465954500233115
940000.0,4.0,2.25,1890,5940,1.0,0,1,3,1470,420,Seattle,62,17,7830,13.753636218075409
313000.0,3.0,1.75,2190,8000,1.0,0,0,4,2190,0,Federal Way,58,0,10190,12.653961664405365
618080.0,3.0,2.5,2030,6500,2.0,0,0,3,2030,0,Issaquah,37,25,8530,13.334374795812337
640000.0,3.0,3.0,2270,5175,2.0,0,0,3,2130,140,Renton,23,0,7445,13.369225017834633
485000.0,3.0,2.0,1610,4160,1.0,0,0,4,1010,600,Seattle,108,0,5770,13.091906231773164
300000.0,2.0,1.0,760,3001,1.0,0,0,3,760,0,Seattle,112,42,3761,12.611541086966115
379500.0,2.0,1.0,1640,17335,1.0,0,0,3,840,800,Redmond,47,0,18975,12.846612510860464
339950.0,3.0,2.25,1630,12295,2.0,0,0,4,1630,0,Renton,40,0,13925,12.736556768559339
1500000.0,6.0,2.5,3560,6480,2.5,0,0,4,3560,0,Seattle,111,80,10040,14.220976332738882
1340000.0,3.0,3.0,2960,5500,2.0,0,2,3,2440,520,Seattle,88,35,8460,14.108180918195472
500000.0,3.0,2.5,1940,37565,1.0,0,0,4,1940,0,Issaquah,38,0,39505,13.122365377402328
239900.0,3.0,2.0,1410,7566,1.0,0,0,3,1410,0,Kent,40,0,8976,12.3879816172226
314950.0,3.0,1.0,1040,16986,1.0,0,0,4,1040,0,Renton,57,0,18026,12.660172350152195
361280.0,2.0,1.0,820,6400,1.0,0,0,4,820,0,Seattle,81,0,7220,12.79741132787583
100000.0,2.0,1.0,910,22000,1.0,0,0,3,910,0,Algona,69,24,22910,11.51293546492023
540000.0,7.0,5.75,3700,7647,2.0,0,1,3,3700,0,Lake Forest Park,77,41,11347,13.199326270390594
480500.0,4.0,2.5,2180,11200,1.0,0,0,4,2180,0,Woodinville,57,0,13380,13.082584588555772
280000.0,3.0,2.5,1600,4271,2.0,0,0,3,1600,0,Auburn,25,0,5871,12.54254845357358
440000.0,3.0,1.75,1500,6180,1.0,0,0,4,1060,440,Seattle,78,37,7680,12.994532278619134
530000.0,3.0,1.0,1340,4284,1.0,0,0,3,1080,260,Seattle,115,19,5624,13.180634172318978
560000.0,3.0,2.0,1860,13374,1.0,0,0,3,1860,0,Issaquah,40,0,15234,13.235693848424024
775000.0,3.0,2.0,2540,7200,1.5,0,3,4,1600,940,Seattle,120,0,9740,13.560619598657233
160000.0,2.0,1.0,1040,13100,1.0,0,0,5,1040,0,Kent,113,0,14140,11.982935344196433
209950.0,3.0,1.5,1380,11130,1.0,0,0,3,1380,0,Federal Way,65,13,12510,12.254629449139815
226500.0,3.0,1.75,1640,10762,1.0,0,0,3,1130,510,Covington,37,25,12402,12.330504638906516
380000.0,5.0,1.75,3000,6000,1.0,0,0,5,1500,1500,Seattle,67,0,9000,12.847929163278053
409500.0,4.0,2.75,2140,13000,1.0,0,0,3,1320,820,Kenmore,57,28,15140,12.92269462427472
690000.0,3.0,2.0,1760,6428,1.0,0,0,4,980,780,Seattle,83,43,8188,13.444448325847754
405000.0,3.0,2.25,1660,8307,1.0,0,0,4,1660,0,Shoreline,64,24,9967,12.91164481522143
375000.0,3.0,2.5,1830,13042,2.0,0,0,3,1830,0,Maple Valley,35,16,14872,12.834683971615659
794154.0,4.0,2.0,2210,8556,1.0,0,1,4,1210,1000,Seattle,71,46,10766,13.585033935283272
185000.0,4.0,1.0,1490,6600,1.0,0,0,3,1490,0,Burien,56,15,8090,12.128116509451258
245000.0,3.0,1.5,1260,1270,2.0,0,0,3,1040,220,Seattle,20,0,2530,12.409017571151187
1532500.0,5.0,4.5,4270,8076,2.0,0,0,3,3400,870,Kirkland,18,0,12346,14.242411599320839
1040000.0,4.0,3.5,3900,8391,2.0,0,0,3,3900,0,Kirkland,19,0,12291,13.854732232655556
425000.0,2.0,2.5,1150,1027,3.0,0,0,3,1150,0,Seattle,17,0,2177,12.959846800844963
495000.0,4.0,2.75,2656,21195,2.0,0,0,3,2656,0,Auburn,11,0,23851,13.112315061750808
365000.0,5.0,2.75,2410,5003,1.0,0,0,3,1410,1000,Seattle,17,0,7413,12.807655372286902
417250.0,3.0,2.25,1606,1452,3.0,0,0,3,1606,0,Seattle,16,0,3058,12.941443238165906
339950.0,2.0,1.0,820,681,3.0,0,0,3,820,0,Seattle,19,0,1501,12.736556768559339
615000.0,2.0,1.0,1540,6872,1.0,0,0,4,820,720,Seattle,79,36,8412,13.329379172803593
403000.0,3.0,2.75,2090,8354,2.0,0,0,3,2090,0,Duvall,13,113,10444,12.90669432231532
980000.0,5.0,2.5,3160,11470,1.0,0,0,4,1780,1380,Mercer Island,54,0,14630,13.795308871054397
258000.0,4.0,1.75,1730,8320,1.0,0,0,3,1230,500,Federal Way,48,21,10050,12.460718739865236
533000.0,3.0,1.0,1670,4080,1.0,0,0,3,1170,500,Seattle,58,14,5750,13.186278579318829
537500.0,4.0,2.5,2550,4630,2.0,0,0,3,2550,0,Sammamish,20,0,7180,13.194685899447341
830000.0,5.0,3.0,3040,9601,1.0,0,0,5,1970,1070,Mercer Island,57,0,12641,13.629182184591333
712000.0,3.0,1.0,1250,4620,1.5,0,0,4,1150,100,Seattle,125,54,5870,13.475834594887509
262000.0,4.0,2.5,2020,6236,2.0,0,0,3,2020,0,Algona,23,0,8256,12.476103599529843
753888.0,4.0,2.5,2660,5500,2.0,0,2,3,2660,0,Issaquah,22,0,8160,13.533000421298812
134000.0,2.0,1.5,980,5000,2.0,0,0,3,980,0,Skykomish,103,22,5980,11.80560254159177
402000.0,3.0,2.5,1960,8000,1.0,0,0,4,1290,670,Kirkland,48,0,9960,12.904209855160254
205000.0,2.0,1.0,720,5040,1.0,0,0,3,720,0,Seattle,70,20,5760,12.230770136157428
553650.0,2.0,2.5,1360,1349,2.0,0,0,3,1050,310,Seattle,28,0,2709,13.224289803319873
559950.0,2.0,2.0,1870,4950,1.0,0,0,3,1870,0,Redmond,19,0,6820,13.235604558882983
260000.0,4.0,1.5,2130,8800,1.0,0,0,3,1100,1030,Kent,63,22,10930,12.468440756144114
270000.0,4.0,2.5,1810,6509,2.0,0,0,3,1810,0,Kent,31,0,8319,12.506180941677357
295000.0,2.0,1.75,2200,89298,1.0,0,0,3,1100,1100,Issaquah,52,12,91498,12.59473402514672
719000.0,3.0,2.5,1690,4500,1.5,0,1,4,1690,0,Seattle,97,0,6190,13.4856180275228
266000.0,3.0,2.5,1940,8547,1.0,0,0,3,1460,480,Kent,36,0,10487,12.491255347155265
325900.0,4.0,2.5,2320,6270,2.0,0,0,3,2320,0,Kent,21,22,8590,12.694348933246843
647500.0,4.0,1.75,2060,26036,1.0,0,0,4,1160,900,Normandy Park,78,37,28096,13.380875616956182
1039000.0,4.0,1.0,3410,5000,2.0,0,0,5,2190,1220,Seattle,115,0,8410,13.853770232544809
569000.0,4.0,2.25,2250,41688,2.0,0,0,3,2250,0,Redmond,45,0,43938,13.251637470576167
246000.0,3.0,1.75,1390,7399,1.0,0,0,4,1390,0,Kent,50,0,8789,12.413090879946887
515000.0,2.0,1.0,1060,4960,1.0,0,0,3,1060,0,Seattle,99,22,6020,13.151924121391561
207000.0,3.0,1.0,1490,8995,1.0,0,0,4,1490,0,Seattle,71,46,10485,12.240478903153711
780000.0,4.0,1.75,2480,9195,1.0,0,0,3,1390,1090,Bellevue,75,20,11675,13.567050480716235
489990.0,5.0,2.25,2440,20828,1.5,0,0,4,2440,0,Kent,50,0,23268,13.102142302571188
335000.0,3.0,1.5,2240,87625,1.5,0,0,2,1480,760,Auburn,45,0,89865,12.721888795877375
295000.0,3.0,2.5,1920,7229,2.0,0,0,3,1920,0,Federal Way,32,0,9149,12.59473402514672
385000.0,3.0,1.75,1890,9920,1.0,0,0,3,1230,660,Seattle,81,0,11810,12.861001210669146
350000.0,4.0,1.75,2250,13515,1.0,0,0,4,2150,100,Kent,85,24,15765,12.765691290604371
235000.0,2.0,1.0,1270,3008,1.0,0,0,4,650,620,Seattle,102,0,4278,12.367345048436391
358000.0,2.0,1.5,960,1808,2.0,0,0,3,960,0,Seattle,32,0,2768,12.788291058675025
716500.0,4.0,2.5,3290,6465,2.0,0,0,3,3290,0,Sammamish,23,0,9755,13.482134921922801
228000.0,4.0,1.75,2000,6120,1.0,0,0,3,1100,900,Seattle,60,32,8120,12.337105293891872
405000.0,2.0,1.0,1020,8155,1.0,0,0,4,1020,0,Seattle,77,0,9175,12.91164481522143
538000.0,4.0,1.75,1840,9600,1.0,0,0,3,1220,620,Redmond,58,14,11440,13.195615697878253
530000.0,3.0,1.75,1980,6760,1.0,0,0,4,1980,0,Bellevue,52,0,8740,13.180634172318978
1750000.0,6.0,3.0,3510,5760,2.5,0,0,4,3510,0,Seattle,119,35,9270,14.375126917328105
636000.0,2.0,1.75,1230,3600,1.5,0,0,5,1230,0,Seattle,100,0,4830,13.362955414648066
535000.0,4.0,2.5,2280,65836,2.0,0,0,3,2280,0,Woodinville,21,22,68116,13.190023895035274
1500000.0,3.0,1.75,2430,12757,1.0,0,2,4,1340,1090,Bellevue,73,0,15187,14.220976332738882
868500.0,3.0,2.5,2920,3942,3.0,0,0,3,2920,0,Renton,17,0,6862,13.67452401607311
530000.0,4.0,2.75,2280,2850,1.5,0,0,4,1540,740,Seattle,95,0,5130,13.180634172318978
450000.0,3.0,2.0,1510,43560,1.0,0,0,3,1510,0,Woodinville,71,20,45070,13.017005083966255
230000.0,3.0,1.75,950,6000,1.0,0,0,3,790,160,Seattle,86,56,6950,12.345838935721968
229000.0,3.0,2.5,1190,3000,2.0,0,0,3,1190,0,Tukwila,23,0,4190,12.34148164933907
437000.0,3.0,1.75,1310,9282,1.0,0,0,4,1310,0,Redmond,49,33,10592,12.987690762404629
1307000.0,5.0,3.25,2800,3200,1.5,0,0,5,1910,890,Seattle,93,23,6000,14.083245757717007
595000.0,3.0,2.5,1750,3354,2.0,0,0,4,1750,0,Kirkland,34,0,5104,13.296318365198623
660000.0,3.0,1.75,1320,5750,1.5,0,0,5,1320,0,Seattle,107,0,7070,13.399996629152975
347500.0,4.0,2.5,2460,7350,2.0,0,0,3,2460,0,Federal Way,36,0,9810,12.758522821680685
297950.0,3.0,2.0,1240,10800,1.0,0,0,3,1240,0,Renton,58,15,12040,12.604684322437324
245000.0,3.0,1.5,1260,7964,1.0,0,0,4,1260,0,Des Moines,70,16,9224,12.409017571151187
543200.0,6.0,2.25,2820,15600,1.5,0,2,5,1970,850,Burien,85,0,18420,13.20523469616749
1250000.0,4.0,3.25,3820,24166,2.0,0,1,4,3310,510,Mercer Island,35,0,27986,14.038654909278163
413450.0,3.0,2.5,1540,1614,3.0,0,0,3,1470,70,Seattle,17,0,3154,12.932294285819538
330000.0,2.0,2.0,1550,435600,1.5,0,0,2,1550,0,Snoqualmie,53,0,437150,12.706850963741102
424500.0,3.0,1.75,1460,7700,1.0,0,0,3,1460,0,Redmond,46,11,9160,12.958669640443368
230000.0,3.0,1.0,1390,16000,1.0,0,0,4,1390,0,Algona,65,24,17390,12.345838935721968
930000.0,3.0,3.25,2640,4080,2.0,0,0,3,1840,800,Seattle,113,25,6720,13.742940940397677
349000.0,3.0,1.75,1590,9620,1.0,0,0,3,1590,0,Renton,37,25,11210,12.762830066509972
835000.0,4.0,2.0,1910,6960,1.5,0,0,5,1910,0,Seattle,84,0,8870,13.635188201437066
988500.0,3.0,2.75,2015,16807,2.0,1,4,3,2015,0,Burien,18,0,18822,13.803944933226086
500000.0,3.0,1.75,1410,1197,3.0,0,0,3,1410,0,Seattle,13,113,2607,13.122365377402328
499000.0,2.0,1.5,1110,957,2.0,0,0,3,930,180,Seattle,20,0,2067,13.120363378739663
321950.0,2.0,1.25,860,1277,2.0,0,0,3,860,0,Seattle,18,0,2137,12.682154639033877
494000.0,3.0,2.5,2310,4729,2.0,0,0,3,2310,0,Kenmore,14,0,7039,13.11029282045951
441750.0,2.0,1.5,1020,1060,3.0,0,0,3,1020,0,Seattle,17,0,2080,12.998501653903206
438000.0,2.0,1.0,980,1179,2.0,0,0,3,980,0,Seattle,15,0,2159,12.989976472461
985000.0,4.0,2.25,4230,37769,2.0,0,0,3,4230,0,Woodinville,36,0,41999,13.800397935382136
352000.0,3.0,2.25,1640,11050,1.0,0,0,4,1640,0,Renton,53,0,12690,12.771389295485289
839900.0,4.0,3.5,3810,13592,1.0,0,1,3,2560,1250,Renton,12,102,17402,13.64103930673094
765000.0,4.0,2.75,2790,10819,2.0,0,0,3,2790,0,Issaquah,29,0,13609,13.547632419997361
460000.0,4.0,1.75,1750,5500,1.5,0,0,5,1050,700,Seattle,99,0,7250,13.038983942375959
224500.0,4.0,1.0,1430,8355,1.5,0,0,4,1430,0,Auburn,42,0,9785,12.32163544049751
254000.0,3.0,2.5,1850,4597,2.0,0,0,3,1850,0,Covington,22,0,6447,12.445093483000798
255000.0,2.0,1.0,960,28717,1.0,0,0,4,960,0,Vashon,41,0,29677,12.449022745701502
610000.0,3.0,3.0,2480,45302,1.0,0,0,4,1620,860,Woodinville,49,33,47782,13.321215875492413
920000.0,4.0,3.0,3750,11025,2.0,0,0,3,3750,0,Sammamish,49,0,14775,13.732130035981154
402500.0,4.0,2.5,2600,11951,2.0,0,0,3,2600,0,Federal Way,37,25,14551,12.905452860309719
280950.0,3.0,1.75,1390,8700,1.0,0,3,4,840,550,Renton,113,36,10090,12.545935555886208
604000.0,4.0,2.5,2260,7753,2.0,0,0,3,2260,0,Issaquah,36,0,10013,13.311331132544721
565000.0,4.0,2.25,2470,7447,2.0,0,0,3,2470,0,Lake Forest Park,41,0,9917,13.244582780038517
255000.0,2.0,1.0,810,7980,1.0,0,0,1,810,0,Seattle,97,0,8790,12.449022745701502
445000.0,4.0,2.0,1650,6000,1.0,0,0,5,1000,650,Seattle,66,0,7650,13.005831808336863
2400000.0,3.0,2.25,3000,11665,1.5,1,4,3,3000,0,Sammamish,24,0,14665,14.690979711984754
195000.0,2.0,1.0,720,18000,1.0,0,0,3,720,0,Seattle,75,20,18720,12.180759965737863
275000.0,3.0,1.5,1390,48257,1.0,0,0,3,1390,0,Fall City,103,12,49647,12.524530013005734
387000.0,3.0,2.25,1445,1606,2.0,0,0,3,1300,145,Issaquah,22,0,3051,12.866182555987908
490000.0,2.0,1.0,1840,3300,1.5,0,0,4,1130,710,Seattle,115,0,5140,13.102162710901053
505000.0,3.0,2.5,2100,5824,2.0,0,2,3,2100,0,Snoqualmie,26,0,7924,13.132315688453556
303500.0,3.0,1.5,1060,10464,1.0,0,0,4,1060,0,Kirkland,52,0,11524,12.623140184369177
270000.0,3.0,1.5,1500,6337,1.0,0,0,5,1500,0,Seattle,72,0,7837,12.506180941677357
323000.0,4.0,2.75,1970,7213,1.0,0,0,3,1170,800,Renton,48,21,9183,12.685410698175232
382000.0,3.0,3.25,1410,1253,3.0,0,0,3,1410,0,Seattle,20,0,2663,12.853178505386333
1370000.0,4.0,2.75,3720,9450,1.0,0,4,5,1960,1760,Bellevue,63,0,13170,14.130322027731049
280000.0,4.0,2.0,2190,14439,1.0,0,0,4,1180,1010,Auburn,48,0,16629,12.54254845357358
260000.0,3.0,2.0,1920,8075,1.0,0,0,4,1510,410,Federal Way,56,0,9995,12.468440756144114
201500.0,3.0,1.0,1160,8320,1.0,0,0,4,1160,0,Kent,66,0,9480,12.213549623135716
1157200.0,4.0,4.25,5860,52889,2.0,0,0,4,4910,950,Woodinville,29,0,58749,13.9615147162386
536500.0,4.0,1.75,2000,4000,1.5,0,0,5,1450,550,Seattle,99,0,6000,13.192823704984052
248000.0,4.0,3.0,2163,5883,2.0,0,0,3,2163,0,Algona,19,0,8046,12.421188057397055
532000.0,5.0,3.0,3480,57499,1.0,0,0,4,2340,1140,Issaquah,49,33,60979,13.184400648021263
580000.0,4.0,2.5,2840,6268,2.0,0,0,3,2840,0,Kenmore,27,19,9108,13.270785106659046
463000.0,2.0,1.0,1150,4400,1.0,0,0,4,1150,0,Seattle,120,0,5550,13.045484492893253
742500.0,4.0,2.75,3100,3773,2.0,0,0,3,2000,1100,Seattle,106,29,6873,13.51777949645943
260000.0,3.0,2.5,1420,14850,1.0,0,0,4,1020,400,Kent,62,0,16270,12.468440756144114
590000.0,4.0,2.25,2430,32496,1.0,0,0,3,2430,0,Woodinville,32,0,34926,13.28787951079572
312000.0,4.0,2.25,1930,7452,1.0,0,0,3,1430,500,Kent,41,0,9382,12.650761671914688
566000.0,3.0,2.25,1660,10140,1.0,0,0,4,1370,290,Redmond,45,0,11800,13.246351123968212
511555.0,3.0,2.0,1400,7293,1.0,0,0,4,1400,0,Bellevue,62,0,8693,13.145212340297045
583000.0,4.0,2.5,2660,4000,2.0,0,0,3,2660,0,Redmond,24,0,6660,13.275944180597024
290000.0,4.0,2.5,2000,13300,1.0,0,0,4,1200,800,Auburn,57,0,15300,12.577639650232573
311100.0,4.0,2.25,2130,8078,1.0,0,0,4,1380,750,Renton,48,0,10208,12.647872897281076
325000.0,3.0,2.25,1352,1694,3.0,0,0,3,1352,0,Seattle,18,0,3046,12.691583538230217
491300.0,3.0,1.75,1750,11340,1.0,0,1,4,1300,450,Sammamish,38,0,13090,13.10481225357091
315000.0,5.0,1.75,2320,8100,1.0,0,0,4,1160,1160,Burien,69,0,10420,12.660331092405906
360000.0,2.0,1.0,1420,81892,1.0,0,0,3,1180,240,Renton,69,24,83312,12.793862088206213
330000.0,4.0,2.5,1940,3784,2.0,0,0,3,1940,0,Renton,22,0,5724,12.706850963741102
481450.0,3.0,2.0,1410,4800,1.0,0,0,3,1410,0,Seattle,85,29,6210,13.084559739725158
234950.0,3.0,1.0,1360,9948,1.0,0,0,3,1360,0,Black Diamond,48,21,11308,12.367132260746633
251000.0,3.0,1.75,1220,7250,1.0,0,0,3,1220,0,North Bend,63,22,8470,12.433212202169729
782000.0,4.0,2.5,2830,20345,2.0,0,0,3,1980,850,Bellevue,46,11,23175,13.569611298299009
833000.0,4.0,2.75,3780,10308,2.0,0,0,3,3780,0,Sammamish,26,0,14088,13.632790121628451
542500.0,4.0,2.5,2330,14289,2.0,0,0,4,2330,0,Bellevue,47,25,16619,13.203945207713025
851000.0,3.0,2.5,3560,107290,2.0,0,0,3,3560,0,Redmond,38,25,110850,13.654168582642953
325000.0,4.0,1.5,1470,70800,1.0,0,0,3,1470,0,Ravensdale,49,0,72270,12.691583538230217
415000.0,4.0,2.25,3060,48787,2.0,0,0,3,3060,0,Ravensdale,33,0,51847,12.936036208848487
252500.0,3.0,1.0,1030,6127,1.0,0,0,3,880,150,Seattle,78,13,7157,12.439170488085749
465000.0,4.0,2.5,1930,9653,1.0,0,0,4,1930,0,Federal Way,57,0,11583,13.049794835104816
336900.0,3.0,1.75,1780,120661,1.0,0,0,4,1780,0,Duvall,46,0,122441,12.727544397630073
225000.0,3.0,2.5,2000,9202,2.0,0,0,4,2000,0,Maple Valley,33,0,11202,12.323860125621126
270000.0,3.0,2.0,1690,9583,1.0,0,0,4,1690,0,Renton,56,0,11273,12.506180941677357
1702500.0,5.0,4.5,5190,23716,2.0,0,2,3,3390,1800,Mercer Island,38,25,28906,14.347608904377145
536000.0,3.0,1.75,1300,5413,1.5,0,0,3,1300,0,Seattle,100,33,6713,13.19189130572284
585000.0,4.0,3.25,2400,29252,2.0,0,0,4,2400,0,Woodinville,43,14,31652,13.279368835614243
445000.0,2.0,2.0,1150,6634,1.0,0,0,3,860,290,Seattle,85,29,7784,13.005831808336863
320000.0,4.0,2.25,2310,7490,2.0,0,0,3,2310,0,Renton,45,0,9800,12.676079399771027
769900.0,4.0,3.5,2730,3047,2.0,0,0,3,2400,330,Seattle,19,0,5777,13.55401721413528
557000.0,4.0,2.5,2840,4500,2.0,0,0,3,2840,0,Kenmore,13,113,7340,13.230322314239945
212000.0,2.0,1.5,1020,1525,2.0,0,0,3,1020,0,Seattle,21,22,2545,12.264346270624157
376000.0,3.0,2.0,1340,1384,3.0,0,0,3,1340,0,Seattle,17,0,2724,12.837347081942964
800000.0,4.0,3.25,3540,159430,2.0,0,0,3,3540,0,Carnation,18,0,162970,13.592368256649284
2238888.0,5.0,6.5,7270,130017,2.0,0,0,3,6420,850,Issaquah,15,0,137287,14.621490318648537
324000.0,3.0,2.25,998,904,2.0,0,0,3,798,200,Seattle,18,0,1902,12.688501881189456
549900.0,5.0,2.75,3060,7015,1.0,0,0,5,1600,1460,Seattle,46,0,10075,13.217493541006709
320000.0,3.0,2.5,2130,6969,2.0,0,0,3,2130,0,Maple Valley,22,0,9099,12.676079399771027
875000.0,4.0,2.0,2520,6000,1.0,0,0,3,1400,1120,Seattle,104,18,8520,13.681980308196241
265000.0,4.0,1.0,1940,9533,1.0,0,0,3,1080,860,Kent,63,22,11473,12.487488878546145
394950.0,3.0,2.5,1350,1250,3.0,0,0,3,1270,80,Seattle,19,0,2600,12.886516985555431
842500.0,4.0,2.5,2160,5298,2.5,0,0,4,2160,0,Seattle,123,0,7458,13.64413012815157
368000.0,3.0,2.5,1370,1350,2.0,0,0,3,1010,360,Seattle,18,0,2720,12.81584093453868
1225000.0,4.0,4.5,5420,101930,1.0,0,0,3,3890,1530,Redmond,24,0,107350,14.018452218287162
885000.0,4.0,2.5,2830,5000,2.0,0,0,3,2830,0,Seattle,30,0,7830,13.69334405393293
453246.0,3.0,2.5,2010,2287,2.0,0,0,3,1390,620,Issaquah,11,0,4297,13.024192509731431
927000.0,4.0,2.75,3300,12090,2.0,0,0,3,3300,0,Clyde Hill,72,0,15390,13.739709923296061
490000.0,2.0,2.5,1230,1391,2.0,0,0,3,870,360,Seattle,21,22,2621,13.102162710901053
341000.0,3.0,1.5,1720,7119,1.5,0,0,4,1720,0,Shoreline,73,0,8839,12.739640688812674
235000.0,1.0,1.0,810,2451,1.0,0,0,5,810,0,Seattle,84,0,3261,12.367345048436391
1200000.0,3.0,1.75,1560,8078,1.5,1,4,4,1560,0,Mercer Island,97,0,9638,13.997832948091215
560000.0,3.0,2.0,2560,216777,1.0,0,0,3,2560,0,Auburn,39,0,219337,13.235693848424024
900000.0,4.0,3.25,4700,38412,2.0,0,0,3,3420,1280,Bellevue,47,0,43112,13.710151153416941
255000.0,2.0,1.0,1220,2500,1.0,0,0,3,770,450,Seattle,115,19,3720,12.449022745701502
1575000.0,5.0,2.75,3650,20150,1.0,0,0,4,2360,1290,Bellevue,50,0,23800,14.269766465162304
876650.0,3.0,3.25,2170,12508,1.5,0,0,5,1650,520,Mercer Island,97,55,14678,13.68386424460372
540000.0,4.0,2.25,2540,228254,1.0,0,0,3,1450,1090,Duvall,35,16,230794,13.199326270390594
350000.0,2.0,1.0,910,4500,1.5,0,0,4,910,0,Seattle,119,35,5410,12.765691290604371
750000.0,4.0,2.5,2980,4930,2.0,0,0,3,2890,90,Bellevue,25,0,7910,13.527829818844937
582000.0,4.0,1.75,2120,4650,1.0,0,1,3,1190,930,Seattle,74,31,6770,13.274227444925158
1315000.0,4.0,3.5,3460,3997,2.0,0,0,3,2560,900,Seattle,21,22,7457,14.089347984049986
372500.0,5.0,3.0,2480,10090,1.0,0,0,3,1300,1180,Seattle,21,22,12570,12.827995001361906
410000.0,3.0,2.25,2200,16921,2.0,0,0,3,2200,0,Maple Valley,38,25,19121,12.923914877701906
360000.0,4.0,2.0,1730,5500,1.0,0,0,5,1010,720,Seattle,82,0,7230,12.793862088206213
1015000.0,3.0,2.5,2920,34527,1.0,0,4,4,1800,1120,Seattle,71,42,37447,13.830400155679214
225000.0,3.0,1.0,990,8012,1.0,0,0,4,990,0,Renton,59,0,9002,12.323860125621126
647000.0,4.0,2.5,3040,6887,2.0,0,0,3,3040,0,Sammamish,26,0,9927,13.380103119076898
950000.0,5.0,3.0,4530,258746,1.5,0,0,4,3200,1330,Woodinville,22,0,263276,13.76421831620775
185000.0,3.0,1.5,1370,8470,1.0,0,0,4,1370,0,Auburn,64,24,9840,12.128116509451258
335000.0,3.0,2.5,1940,4927,2.0,0,0,3,1940,0,Renton,21,22,6867,12.721888795877375
210000.0,3.0,2.5,1040,2643,2.0,0,0,3,720,320,Seattle,21,22,3683,12.25486757159303
522000.0,4.0,2.25,1800,8623,1.0,0,0,4,1360,440,Kirkland,45,0,10423,13.165424782571753
770000.0,3.0,1.75,1720,5000,1.0,0,0,3,1720,0,Seattle,71,11,6720,13.554147092530322
499950.0,3.0,1.0,980,6380,1.0,0,0,3,760,220,Seattle,84,31,7360,13.122265372602016
751000.0,4.0,2.5,3110,6142,2.0,0,0,3,3110,0,Redmond,21,22,9252,13.529162262303307
330000.0,5.0,3.0,2100,7715,1.0,0,0,3,1250,850,Burien,12,102,9815,12.706850963741102
465000.0,3.0,1.5,2020,11358,1.0,0,0,4,1190,830,Kirkland,69,0,13378,13.049794835104816
850000.0,4.0,1.75,2350,11914,1.0,0,0,4,2350,0,Mercer Island,64,24,14264,13.652992804936396
947500.0,4.0,2.25,3290,12329,1.5,0,0,4,3290,0,Mercer Island,57,0,15619,13.761583271347133
302000.0,5.0,2.25,2180,7813,2.0,0,0,3,2180,0,Maple Valley,39,0,9993,12.618185607609803
500000.0,2.0,2.25,1290,1334,3.0,0,0,3,1290,0,Seattle,18,0,2624,13.122365377402328
201000.0,3.0,1.0,1460,9750,1.0,0,0,4,1460,0,Kent,56,0,11210,12.211065162153215
